PFAS_Name,CASRN,PFAS_Class,Chain_Length,MW,LogKow,Species,Species_Group,Trophic_Level,Is_Aquatic,is_fish,is_mammal,is_plant,is_human,PFAS_Class_encoded,Tissue,Exposure Route,Duration_days,Concentration_ng_g,log_concentration,BCF,log_BCF
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,7.830188679245284,0.8937722271113037,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,4.433962264150943,0.6467919926709472,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,4.622641509433962,0.6648902147637434,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,0.2830188679245283,-0.5481846105451078,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,13.773584905660377,1.1390469905196667,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,4.056603773584905,0.6081625903148162,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,5.09433962264151,0.7070878945581983,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,17.452830188679243,1.2418658631382435,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.679245283018868,0.5657587417617289,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,0.660377358490566,-0.1802078252505134,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.867924528301886,0.5874779914549652,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.320754716981132,0.1208221704134677,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.6037735849056602,0.2051430561135036,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.2075471698113205,0.5061730517774848,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.2264150943396226,0.0886374870420665,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,0.8490566037735849,-0.0710633558254453,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,4.716981132075471,0.6736641390712486,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.3584905660377355,0.3726341434072673,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.8867924528301885,0.2757241303992109,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.9245283018867925,0.4660558285695024,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.1698113207547167,0.3364219707528226,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.830188679245283,0.4518153894548922,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,6.698113207547169,0.8259524834543049,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,4.339622641509433,0.6374519664168038,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.2075471698113205,0.5061730517774848,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.0754716981132075,0.317116815557436,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.641509433962264,0.4218521660774489,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,19.62264150943396,1.292757469697991,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,9.62264150943396,0.9832943064971472,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.1320754716981132,0.0538753807828545,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,9.245283018867925,0.9659202104277246,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.2264150943396226,0.0886374870420665,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,56.320754716981135,1.7506684658645988,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.6037735849056602,0.2051430561135036,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,0.8490566037735849,-0.0710633558254453,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.018867924528302,0.4798441130551357,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.113207547169811,0.4932080746131171,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.1698113207547167,0.3364219707528226,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.584905660377358,0.5544777313520399,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.584905660377358,0.5544777313520399,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,4.056603773584905,0.6081625903148162,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.018867924528302,0.4798441130551357,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.2075471698113205,0.5061730517774848,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.509433962264151,0.1788141173911545,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.735849056603773,0.4370921326341858,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,0.8490566037735849,-0.0710633558254453,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,8.20754716981132,0.9142133873538484,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.0377358490566038,0.0160868198934547,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.2641509433962264,0.3549053764468358,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,0.660377358490566,-0.1802078252505134,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.69811320754717,0.2299666398385358,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,4.245283018867925,0.6279066485105734,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.018867924528302,0.4798441130551357,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.641509433962264,0.4218521660774489,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,6.320754716981132,0.8007689374360561,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.509433962264151,0.1788141173911545,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,0.7547169811320755,-0.1222158782728266,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,5.188679245283018,0.7150568242294736,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,9.245283018867925,0.9659202104277246,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,13.867924528301886,1.1420114694834058,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.018867924528302,0.4798441130551357,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,6.320754716981132,0.8007689374360561,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.30188679245283,0.5187621790855054,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.509433962264151,0.1788141173911545,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.30188679245283,0.5187621790855054,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,0.8490566037735849,-0.0710633558254453,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.0377358490566038,0.0160868198934547,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.773584905660377,0.5767541260631921,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.792452830188679,0.2534477356880587,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.69811320754717,0.2299666398385358,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,5.566037735849057,0.7455461463773739,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.320754716981132,0.1208221704134677,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.3584905660377355,0.3726341434072673,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.6037735849056602,0.2051430561135036,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.962264150943396,0.5979434251331303,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.1320754716981132,0.0538753807828545,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.320754716981132,0.1208221704134677,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.113207547169811,0.4932080746131171,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.452830188679245,0.3896674827060477,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.320754716981132,0.1208221704134677,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,4.150943396226415,0.6181468112214172,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,0.7547169811320755,-0.1222158782728266,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,4.528301886792453,0.655935372110817,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,0.7547169811320755,-0.1222158782728266,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.0754716981132075,0.317116815557436,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.1698113207547167,0.3364219707528226,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,0.7547169811320755,-0.1222158782728266,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,13.301886792452828,1.1239132473906095,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.773584905660377,0.5767541260631921,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,6.7924528301886795,0.8320266311664982,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.584905660377358,0.5544777313520399,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,8.584905660377357,0.9337355270563232,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,8.39622641509434,0.9240841413801424,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.2075471698113205,0.5061730517774848,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.830188679245283,0.4518153894548922,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,7.830188679245284,0.8937722271113037,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,8.679245283018867,0.9384819620807848,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.867924528301886,0.5874779914549652,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.1698113207547167,0.3364219707528226,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.773584905660377,0.5767541260631921,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.113207547169811,0.4932080746131171,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,0.5660377358490566,-0.2471546148811266,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.1698113207547167,0.3364219707528226,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,4.339622641509433,0.6374519664168038,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,7.264150943396226,0.8611848599077117,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,0.660377358490566,-0.1802078252505134,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.0754716981132075,0.317116815557436,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,4.528301886792453,0.655935372110817,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.3584905660377355,0.3726341434072673,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.6037735849056602,0.2051430561135036,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.018867924528302,0.4798441130551357,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,11.037735849056602,1.0428799964813913,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,0.5660377358490566,-0.2471546148811266,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,24.71698113207547,1.3929954260549753,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,9.62264150943396,0.9832943064971472,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,15.283018867924527,1.1842091492778606,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.4150943396226414,0.1507853937909109,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,6.415094339622641,0.8072030474414661,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.39622641509434,0.5309966355025171,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.0754716981132075,0.317116815557436,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,5.660377358490566,0.7528453851188733,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,4.90566037735849,0.6906974783700289,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,5.0,0.6989700043360189,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,15.660377358490567,1.1948022227752848,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,4.528301886792453,0.655935372110817,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.8867924528301885,0.2757241303992109,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,0.660377358490566,-0.1802078252505134,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.735849056603773,0.4370921326341858,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.3584905660377355,0.3726341434072673,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.3584905660377355,0.3726341434072673,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.4150943396226414,0.1507853937909109,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.2641509433962264,0.3549053764468358,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,16.60377358490566,1.2202068025493795,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,11.132075471698114,1.046576142041355,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.773584905660377,0.5767541260631921,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,31.886792452830186,1.5036108350128845,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.490566037735849,0.5428958588022248,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.39622641509434,0.5309966355025171,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.1698113207547167,0.3364219707528226,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.792452830188679,0.2534477356880587,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.981132075471698,0.296913429469149,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.1320754716981132,0.0538753807828545,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,1.981132075471698,0.296913429469149,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.773584905660377,0.5767541260631921,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,3.113207547169811,0.4932080746131171,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,5.09433962264151,0.7070878945581983,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,11.132075471698114,1.046576142041355,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.9245283018867925,0.4660558285695024,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,9.716981132075473,0.987531359440402,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,4.339622641509433,0.6374519664168038,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,0.3773584905660377,-0.4232458739368078,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,5.754716981132074,0.7600239697459967,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,4.716981132075471,0.6736641390712486,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,5.566037735849057,0.7455461463773739,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.452830188679245,0.3896674827060477,,
PFOS,1763-23-1,Sulfonate,8.0,500.1,5.26,Human,Human,5,0,0,0,0,1,0.0,Blood serum,Dietary/environmental,,2.547169811320755,0.406057898894217,,
